,city_id,country_id,region_id,province_id,sub_province_id,google_api_level_x,google_id,city_english_name,city_spanish_name,country_english_name,country_spanish_name,lat,lng,geometry,province_id_x
1346,1200471,1,13.0,300043.0,,locality,ChIJX81KHHSZQQ0Rf2ZX3jSOmj4,Villanueva de la Cañada,Villanueva de la Cañada,Spain,España,40.4481075,-3.9975566,POINT (-3.9975566 40.4481075),
1347,1200472,1,9.0,2216.0,,locality,ChIJH9zW3ZtuQA0RlPk8lJSoIk4,Mijares,Mijares,Spain,España,40.2966819,-4.8358614,POINT (-4.8358614 40.2966819),
1348,1200473,1,9.0,2216.0,,locality,ChIJIz4yg-9DQA0RQOTzWgeHBQQ,La Adrada,La Adrada,Spain,España,40.2995582,-4.6365342,POINT (-4.6365342 40.2995582),
1349,1200474,1,4.0,,,locality,ChIJM-1gD7_olxIRLkJeJ-gfAbA,Sóller,Sóller,Spain,España,39.7670693,2.7157866,POINT (2.7157866 39.7670693),
1350,1200475,45,417.0,759.0,,locality,ChIJrUOUM-Fww0cRQFFNL6uZAAQ,Ghent,Ghent,Belgium,Bélgica,51.0500182,3.7303351,POINT (3.7303351 51.0500182),
1351,1200477,5,,,,locality,ChIJGTGp0RV0hUYR16KQZ31pV7o,Jyväskylä,Jyväskylä,Finland,Finlandia,62.2426034,25.7472567,POINT (25.7472567 62.2426034),
1352,1200479,62,585.0,2375.0,,locality,ChIJMbhUNV6qk70RqQjJe9p7QrY,Chile Chico,Chile Chico,Chile,Chile,-46.5409005,-71.7222795,POINT (-71.7222795 -46.5409005),
1353,1200480,27,258.0,10162.0,,locality,ChIJtU6YKaD5kEcRMHvWTbprHwo,Feldberg,Feldberg,Germany,Alemania,47.8589972,8.037044,POINT (8.037044 47.8589972),
1354,1200481,27,258.0,10162.0,,locality,ChIJd0REpshWkEcR0HjfpbdrHwQ,Todtmoos,Todtmoos,Germany,Alemania,47.739053,8.0003922,POINT (8.0003922 47.739053),
1355,1200482,26,250.0,10101.0,,locality,ChIJTSq7225gkUcRMDc5mrlfCgQ,Kaysersberg-Vignoble,Kaysersberg-Vignoble,France,Francia,48.13889,7.264023,POINT (7.264023 48.13889),
1356,1200483,62,,1430.0,,locality,ChIJU2gcqq0Qib0RlI0aJuvBrXE,Puerto Cisnes,Puerto Cisnes,Chile,Chile,-44.7299187,-72.68228119999999,POINT (-72.68228119999999 -44.7299187),
1357,1200484,60,572.0,30068.0,,locality,ChIJPcLKASvCbZERClRLbqYwsC4,Rapchi,Rapchi,Peru,Perú,-13.316667,-72.23333300000002,POINT (-72.23333300000002 -13.316667),
1358,1200485,25,240.0,2241.0,,locality,ChIJ0YvARycuKhMRzWQ7D_I9S4Q,Monteriggioni,Monteriggioni,Italy,Italia,43.3901353,11.2233863,POINT (11.2233863 43.3901353),
1359,1200486,25,240.0,2241.0,,locality,ChIJb2tEMTg8KhMRkUT1UlT1Tkw,San Gimignano,San Gimignano,Italy,Italia,43.4676324,11.0434909,POINT (11.0434909 43.4676324),
1360,1200487,62,,1431.0,,locality,ChIJW3IN1-Lnr70Rn7peKl3Fx48,Puerto Natales,Puerto Natales,Chile,Chile,-51.7308935,-72.4977407,POINT (-72.4977407 -51.7308935),
1361,1200488,1,10.0,26.0,,locality,ChIJ1UoIkyVYuhIRIvJYLTGRMys,Torroella de Montgrí,Torroella de Montgrí,Spain,España,42.0419133,3.1265315,POINT (3.1265315 42.0419133),
1362,1200489,14,,,,locality,ChIJxVJk6ZsbEA0RUSrT0fccWqY,Vila Nova de Cacela,Vila Nova de Cacela,Portugal,Portugal,37.1735994,-7.5312397,POINT (-7.5312397 37.1735994),
1363,1200490,14,156.0,10052.0,,locality,ChIJAQcxA44bEA0RgYtaTNBW71I,Cacela Velha,Cacela Velha,Portugal,Portugal,37.1573048,-7.546294499999999,POINT (-7.546294499999999 37.1573048),
1364,1200491,45,417.0,760.0,,locality,ChIJYcih3Rjuw0cRdNx-GejZRN8,Boom,Boom,Belgium,Bélgica,51.08979679999999,4.3649456,POINT (4.3649456 51.08979679999999),
1365,1200492,47,,797.0,,locality,ChIJ2R7TDtT8jkcRIlk6GRVxpfU,Lenk im Simmental,Lenk im Simmental,Switzerland,Suiza,46.4571943,7.4429104,POINT (7.4429104 46.4571943),
1366,1200493,47,,797.0,,locality,ChIJpWUgyfDvjkcRBl9hXBfAnFg,Lauenen,Lauenen,Switzerland,Suiza,46.4243976,7.322356900000001,POINT (7.322356900000001 46.4243976),
1367,1200494,47,,797.0,,locality,ChIJy-gEsqaIj0cRVe-jixYr9GE,Innertkirchen,Innertkirchen,Switzerland,Suiza,46.70517659999999,8.227401,POINT (8.227401 46.70517659999999),
1368,1200495,47,,797.0,,locality,ChIJEWGmARaQj0cRo3fchbSS6WE,Schattenhalb,Schattenhalb,Switzerland,Suiza,46.7185473,8.1911357,POINT (8.1911357 46.7185473),
1369,1200496,47,,799.0,,locality,ChIJ6VfNMzZfjkcRlkf73X4cndk,Jaun,Jaun,Switzerland,Suiza,46.6103237,7.286142799999999,POINT (7.286142799999999 46.6103237),
1370,1200497,47,,797.0,,locality,ChIJ8UZH7nlXjkcR8WxIT5akROs,Boltigen,Boltigen,Switzerland,Suiza,46.6288878,7.3902137,POINT (7.3902137 46.6288878),
1371,1200498,47,,797.0,,locality,ChIJEY5BytP5jkcREBttdfUcTU8,Zweisimmen,Zweisimmen,Switzerland,Suiza,46.5540893,7.372062799999999,POINT (7.372062799999999 46.5540893),
1372,1200499,47,,792.0,,locality,ChIJuwNk5VOVj0cROdTEnLKxJvU,Flühli,Flühli,Switzerland,Suiza,46.8830365,8.016260599999999,POINT (8.016260599999999 46.8830365),
1373,1200500,47,,789.0,,locality,ChIJ7VS9qRtNhUcRdtxWrRvoCfE,Schwyz,Schwyz,Switzerland,Suiza,47.0207138,8.652988400000002,POINT (8.652988400000002 47.0207138),
1374,1200501,47,,790.0,,locality,ChIJ9ewLGbDtj0cRFTQTk30zIEk,Sarnen,Sarnen,Switzerland,Suiza,46.8959313,8.245675799999999,POINT (8.245675799999999 46.8959313),
1375,1200502,47,,790.0,,locality,ChIJaYi-zSCTj0cRydG4ZxILjSE,Giswil,Giswil,Switzerland,Suiza,46.838212,8.1872814,POINT (8.1872814 46.838212),
1376,1200503,47,,789.0,,locality,ChIJa4Ww6H9JhUcRH89gJZqbGaM,Oberiberg,Oberiberg,Switzerland,Suiza,47.0398727,8.7820284,POINT (8.7820284 47.0398727),
1377,1200504,47,,784.0,,locality,ChIJUch2OooxhUcRskRR7dNUM4I,Glarus,Glarus,Switzerland,Suiza,47.0411232,9.0679,POINT (9.0679 47.0411232),
1378,1200505,47,,796.0,,locality,ChIJG8K6zLYikEcR8lRn-TnrTfA,Unterkulm,Unterkulm,Switzerland,Suiza,47.3131283,8.1137093,POINT (8.1137093 47.3131283),
1379,1200506,47,,796.0,,locality,ChIJ5Skhnj0ZkEcRCw1y7BpBORc,Reinach,Reinach,Switzerland,Suiza,47.2580272,8.179928,POINT (8.179928 47.2580272),
1380,1200507,47,,796.0,,locality,ChIJvaulJGwXkEcRIHkZQIj_AAQ,Seengen,Seengen,Switzerland,Suiza,47.32678720000001,8.2054516,POINT (8.2054516 47.32678720000001),
1381,1200508,47,,796.0,,locality,ChIJ6Zfv6AolkEcR9yVrCJ54qdI,Zofingen,Zofingen,Switzerland,Suiza,47.2888449,7.9447619,POINT (7.9447619 47.2888449),
1382,1200509,47,,796.0,,locality,ChIJ-1kLbEg9kEcRFQSS-ra8-ws,Teufenthal,Teufenthal,Switzerland,Suiza,47.329831,8.1147283,POINT (8.1147283 47.329831),
1383,1200510,47,,796.0,,locality,ChIJcV4cFuw7kEcRH3-Zl_pIS88,Aarau,Aarau,Switzerland,Suiza,47.390434,8.0457015,POINT (8.0457015 47.390434),
1384,1200511,47,,796.0,,locality,ChIJrekwmJMVkEcR0HgZQIj_AAQ,Möriken-Wildegg,Möriken-Wildegg,Switzerland,Suiza,47.4155165,8.181978299999999,POINT (8.181978299999999 47.4155165),
1385,1200512,47,,796.0,,locality,ChIJNZ9l6R09kEcRhlNmspLsd78,Gränichen,Gränichen,Switzerland,Suiza,47.3621015,8.0980292,POINT (8.0980292 47.3621015),
1386,1200513,47,,796.0,,locality,ChIJh58hS94-kEcR95o0zxyoDSY,Thalheim,Thalheim,Switzerland,Suiza,47.438287,8.1035688,POINT (8.1035688 47.438287),
1387,1200514,47,,805.0,,locality,ChIJ8RFCavcthEcR4PihLiEEjO8,Lugano,Lugano,Switzerland,Suiza,46.0036778,8.951051999999999,POINT (8.951051999999999 46.0036778),
1388,1200516,35,333.0,1432.0,,locality,ChIJlUFX2E8cUhMRMiC_-AWHI48,Koman,Koman,Albania,Albania,42.0938083,19.8142332,POINT (19.8142332 42.0938083),
1389,1200517,35,333.0,1433.0,,locality,ChIJB0xItVNoUhMRH624MD0AJQ0,Valbonë,Valbonë,Albania,Albania,42.4466457,19.8827002,POINT (19.8827002 42.4466457),
1390,1200518,47,,797.0,,locality,ChIJp613mTPUkUcRP3oWPFn7Aqw,Wangen an der Aare,Wangen an der Aare,Switzerland,Suiza,47.23458,7.6556331,POINT (7.6556331 47.23458),
1391,1200520,202,1677.0,300250.0,,locality,ChIJL_P_CXMEDTkRw0ZdG-0GVvw,Delhi,Delhi,India,India,28.6862738,77.2217831,POINT (77.2217831 28.6862738),
1392,1200522,25,239.0,2324.0,,locality,ChIJmdBOgcnoGRMRgNg7IywECwo,Palermo,Palermo,Italy,Italia,38.11569,13.3614868,POINT (13.3614868 38.11569),
1393,1200523,25,239.0,2324.0,,locality,ChIJbTZFgdk7FxMRElGDX_ywuqI,Cefalù,Cefalù,Italy,Italia,38.0337046,14.0174436,POINT (14.0174436 38.0337046),
1394,1200524,59,,1297.0,,locality,ChIJPwXS0J5sKY4RlBV_Sacwiyc,Las Lajas,Las Lajas,Colombia,Colombia,0.8063180999999999,-77.58245749999999,POINT (-77.58245749999999 0.8063180999999999),
1395,1200525,69,641.0,300252.0,,locality,ChIJNTe4I5Iepo8RcoYyA1--fYM,Bocas del Toro Province,Bocas del Toro Province,Panama,Panamá,9.4047951,-82.269193,POINT (-82.269193 9.4047951),
1396,1200526,69,650.0,300253.0,,locality,ChIJVaTjUTfZsY8RPRbh7m89zZc,Santa Catalina,Santa Catalina,Panama,Panamá,7.639245,-81.263908,POINT (-81.263908 7.639245),
1397,1200527,26,255.0,10145.0,,locality,ChIJKcug0lmguhIRHL54GCNqy1E,Céret,Céret,France,Francia,42.485952,2.748826,POINT (2.748826 42.485952),
1398,1200528,56,533.0,888.0,,locality,ChIJ-RksMD6xW48RCObQK3_czhE,Bacalar,Bacalar,Mexico,México,18.6782919,-88.3923946,POINT (-88.3923946 18.6782919),
1399,1200529,1,10.0,26.0,,locality,ChIJ9xgR1SLJuhIRf8ZhtXBVhwA,Santa Pau,Santa Pau,Spain,España,42.1471882,2.5703053,POINT (2.5703053 42.1471882),
1400,1200530,1,10.0,26.0,,locality,ChIJN2i8a9_KuhIRezvT_xwEaZ8,Olot,Olot,Spain,España,42.18220780000001,2.4880242,POINT (2.4880242 42.18220780000001),
1401,1200531,207,,60034.0,,locality,ChIJS_23WSCNGGAR0u8y4o_GYew,Shinjuku City,Shinjuku City,Japan,Japón,35.6938253,139.7033559,POINT (139.7033559 35.6938253),
1402,1200532,188,1381.0,,,locality,ChIJjdSPlBbVP0AR8FAOsW6cX8k,Jermuk,Jermuk,Armenia,Armenia,39.8172259,45.6727334,POINT (45.6727334 39.8172259),
1403,1200533,188,,,,locality,ChIJAZ6-g8L9PUARTzgFcHdC3cU,Khndzoresk,Khndzoresk,Armenia,Armenia,39.515231,46.4287095,POINT (46.4287095 39.515231),
1404,1200534,54,493.0,300255.0,,locality,ChIJM3juWI036IkR78BMXTWzXbY,Ronkonkoma,Ronkonkoma,United States,Estados Unidos,40.80641869999999,-73.1241488,POINT (-73.1241488 40.80641869999999),
1405,1200535,54,468.0,300257.0,,locality,ChIJYQS6WhqgwokRCePawX_hCoA,Darien,Darien,United States,Estados Unidos,41.0771914,-73.4686858,POINT (-73.4686858 41.0771914),
1406,1200536,56,531.0,872.0,,locality,ChIJ-7FrncIIL4QRBcASqjnW4LA,Mazamitla,Mazamitla,Mexico,México,19.9165757,-103.0212924,POINT (-103.0212924 19.9165757),
1407,1200538,56,531.0,874.0,,locality,ChIJpRNe0UQ4IYQRDV00G6u4MIY,Valle de Banderas,Valle de Banderas,Mexico,México,20.8074146,-105.2470848,POINT (-105.2470848 20.8074146),
1408,1200539,56,530.0,880.0,,locality,ChIJqUmoyTv6LIQRNbKS0j5jSHE,Moroleón,Moroleón,Mexico,México,20.1264558,-101.1933423,POINT (-101.1933423 20.1264558),
1409,1200540,56,531.0,872.0,,locality,ChIJA0pBpoezKIQREKq-cByLC14,San Pedro Tlaquepaque,San Pedro Tlaquepaque,Mexico,México,20.6243088,-103.3212248,POINT (-103.3212248 20.6243088),
1410,1200541,1,10.0,26.0,,locality,ChIJcQRWE0tapRIRmdUI8mr47SI,Vallter 2000,Vallter 2000,Spain,España,42.4269873,2.2647318,POINT (2.2647318 42.4269873),
1411,1200542,47,,792.0,,locality,ChIJMa99vt7dj0cR6A49ee9S3UY,Menznau,Menznau,Switzerland,Suiza,47.0831969,8.0388779,POINT (8.0388779 47.0831969),
1412,1200543,47,,792.0,,locality,ChIJMa99vt7dj0cR6A49ee9S3UY,Menznau,Menznau,Switzerland,Suiza,47.0831969,8.0388779,POINT (8.0388779 47.0831969),
1413,1200544,47,,792.0,,locality,ChIJMa99vt7dj0cR6A49ee9S3UY,Menznau,Menznau,Switzerland,Suiza,47.0831969,8.0388779,POINT (8.0388779 47.0831969),
1414,1200545,47,,792.0,,locality,ChIJ8cAurO_cj0cRLQ50wmtuvpw,Menzberg,Menzberg,Switzerland,Suiza,47.040556,7.997222,POINT (7.997222 47.040556),
1415,1200546,1,2.0,10181.0,,locality,ChIJz1SYQ7v5Vw0RkR_jV9rMlCg,Broto,Broto,Spain,España,42.6047671,-0.1233353,POINT (-0.1233353 42.6047671),
1416,1200547,47,,792.0,,locality,ChIJ2_eab_4ckEcRhcNAOtEvZ5I,Retschwil,Retschwil,Switzerland,Suiza,47.1929145,8.2535638,POINT (8.2535638 47.1929145),
1417,1200548,1,8.0,23.0,,locality,ChIJy24HFrqPaQ0RT1dip95wJCo,Consuegra,Consuegra,Spain,España,39.4642436,-3.609117,POINT (-3.609117 39.4642436),
1418,1200549,14,,,,locality,ChIJnRODON_kGQ0RbO-9wzGKraY,Evora,Evora,Portugal,Portugal,38.571431,-7.913501999999999,POINT (-7.913501999999999 38.571431),
1419,1200550,14,,,,locality,ChIJ857MAg4dFw0Ryi_z1DAuCr0,Elvas,Elvas,Portugal,Portugal,38.8802788,-7.1636637,POINT (-7.1636637 38.8802788),
1420,1200551,1,10.0,26.0,,locality,ChIJz_OO23JApRIRSS3vjamrCHk,Campdevànol,Campdevànol,Spain,España,42.2219838,2.1683571,POINT (2.1683571 42.2219838),
1421,1200552,1,10.0,26.0,,locality,ChIJQ7e-pMUVpRIRqtXQNpd1W1s,Les Llosses,Les Llosses,Spain,España,42.1504834,2.1158758,POINT (2.1158758 42.1504834),
1422,1200553,1,10.0,26.0,,locality,ChIJSTOoFxgnuxIRlUsMEG5hP1c,Santa Coloma de Farners,Santa Coloma de Farners,Spain,España,41.8624336,2.6650879,POINT (2.6650879 41.8624336),
1423,1200554,1,10.0,25.0,,locality,ChIJdxvd6vwSpRIRJZx9YZivnSY,Sant Jaume de Frontanyà,Sant Jaume de Frontanyà,Spain,España,42.1871657,2.023848,POINT (2.023848 42.1871657),
1424,1200555,1,10.0,26.0,,locality,ChIJF8S8OI8ruxIRsT0vPuOOnVI,Arbúcies,Arbúcies,Spain,España,41.8165773,2.511129,POINT (2.511129 41.8165773),
1425,1200556,56,532.0,886.0,,locality,ChIJM0_FxLTMwIUR26GCh9ttWvs,Tlacolula de Matamoros,Tlacolula de Matamoros,Mexico,México,16.9543736,-96.47432280000001,POINT (-96.47432280000001 16.9543736),
1426,1200557,59,,1293.0,,locality,ChIJhbXvmZ5wJY4RVAkxc3nRggk,San Agustín,San Agustín,Colombia,Colombia,1.8799122,-76.2702092,POINT (-76.2702092 1.8799122),
1427,1200558,36,,,,locality,ChIJkQ6Iwr64ohQRWXJZ5YBoeh0,Ano Mera,Ano Mera,Greece,Grecia,37.4475393,25.3912281,POINT (25.3912281 37.4475393),
1428,1200559,10,,,,locality,ChIJOyxLnhVCzUgRLyA8wEy0rzA,Húsavík,Húsavík,Iceland,Islandia,66.0449706,-17.3383443,POINT (-17.3383443 66.0449706),
1429,1200562,56,532.0,886.0,,locality,ChIJE0mNZUQux4URActFKySLiG4,Teotitlán del Valle,Teotitlán del Valle,Mexico,México,17.0301555,-96.520726,POINT (-96.520726 17.0301555),
1430,1200565,60,,30073.0,,locality,ChIJIZ5POXW4BZERWSc9aTEU_AI,Santiago de Surco,Santiago de Surco,Peru,Perú,-12.1416088,-76.9918155,POINT (-76.9918155 -12.1416088),
1431,1200566,1,8.0,2224.0,,locality,ChIJ_TIcEMlMQw0RUBUZHEtxHuQ,Alcolea del Pinar,Alcolea del Pinar,Spain,España,41.0363969,-2.4672145,POINT (-2.4672145 41.0363969),
1432,1200567,1,3.0,2214.0,,locality,ChIJHdoruN9WMQ0RtC9FIr7sme4,Luarca,Luarca,Spain,España,43.5419932,-6.536124,POINT (-6.536124 43.5419932),
1433,1200568,45,419.0,,,locality,ChIJ2wqwBJWkw0cRHvqgQdY8cqo,Schaerbeek,Schaerbeek,Belgium,Bélgica,50.8674778,4.3773347,POINT (4.3773347 50.8674778),
1434,1200569,45,419.0,,,locality,ChIJ2wqwBJWkw0cRHvqgQdY8cqo,Schaerbeek,Schaerbeek,Belgium,Bélgica,50.8674778,4.3773347,POINT (4.3773347 50.8674778),
1435,1200570,45,419.0,,,locality,ChIJcfhMRp3Ew0cRdb4nyYfQ0mo,Ixelles,Ixelles,Belgium,Bélgica,50.8335711,4.366433,POINT (4.366433 50.8335711),
1436,1200571,1,9.0,2218.0,,locality,ChIJ3cimQXXaOQ0RDl_aU5BPCwI,La Bañeza,La Bañeza,Spain,España,42.299821,-5.8975955,POINT (-5.8975955 42.299821),
1437,1200572,1,3.0,2214.0,,locality,ChIJx-Bth7udMQ0RxoU1A3Ko8T4,Pardiñas,Pardiñas,Spain,España,43.3643458,-7.1173929,POINT (-7.1173929 43.3643458),
1438,1200573,14,,,,locality,ChIJ-SkQ8-OhJQ0RJFOypD-YdGk,Coura,Coura,Portugal,Portugal,41.913112,-8.5614378,POINT (-8.5614378 41.913112),
1439,1200574,1,9.0,300076.0,,locality,ChIJG_ZZT27sOQ0RxUstUUnhYG8,Cubo de Benavente,Cubo de Benavente,Spain,España,42.1238883,-6.16463,POINT (-6.16463 42.1238883),
1440,1200575,1,3.0,2214.0,,locality,ChIJlZctE-1-MQ0RbezJhtwyl-Q,Castropol,Castropol,Spain,España,43.5247676,-7.0277708,POINT (-7.0277708 43.5247676),
1441,1200576,47,,792.0,,locality,ChIJ7f9se-8bkEcRCXyVOX72UUs,Mosen,Mosen,Switzerland,Suiza,47.24422089999999,8.2266274,POINT (8.2266274 47.24422089999999),
1442,1200577,47,,796.0,,locality,ChIJZW2cWB0YkEcR2C6Dnd6NXWo,Dürrenäsch,Dürrenäsch,Switzerland,Suiza,47.3214469,8.156860500000002,POINT (8.156860500000002 47.3214469),
1443,1200578,74,,,,locality,ChIJ9dtpbgeoXZQRyTYZv0Z666w,Asunción,Asunción,Paraguay,Paraguay,-25.2637399,-57.57592599999999,POINT (-57.57592599999999 -25.2637399),
1444,1200579,74,,,,locality,ChIJ9dtpbgeoXZQRyTYZv0Z666w,Asunción,Asunción,Paraguay,Paraguay,-25.2637399,-57.57592599999999,POINT (-57.57592599999999 -25.2637399),
1445,1200580,58,,1262.0,,locality,ChIJ3ZZO9zqS9pQRB64qlNruuLQ,Puerto Iguazú,Puerto Iguazú,Argentina,Argentina,-25.5971635,-54.578599,POINT (-54.578599 -25.5971635),
1446,1200581,57,545.0,10168.0,,locality,ChIJQwpTruuQ9pQRUqnEtHOUlyE,Foz do Iguaçu,Foz do Iguaçu,Brazil,Brasil,-25.5163356,-54.58537639999999,POINT (-54.58537639999999 -25.5163356),
0,206,20,211.0,,,,ChIJY2sQdrZyDUgRYIy_TTCuDgo,St. Sampson,St. Sampson,England,Inglaterra,50.3719897,-4.655083628167933,POINT (-4.655083628167933 50.3719897),
1,208,20,211.0,,,,ChIJG72uJzhxDUgRAPsyA42EyAA,Torteval,Torteval,England,Inglaterra,0.0,0.0,POINT (0 0),
2,210,20,211.0,,,,ChIJJdxDz_8gDUgReZrVn2H7TD0,St. Anne,St. Anne,England,Inglaterra,50.7610133,-4.464362157216844,POINT (-4.464362157216844 50.7610133),
3,434,215,1698.0,,,,ChIJfT2eHOXMQDsRKX3543wWPYs,Dhangethi,Dhangethi,Maldives,Maldivas,3.6072065,72.95576470323697,POINT (72.95576470323697 3.6072065),60320.0
4,435,215,1698.0,,,,ChIJf-7Nn22RPzsRpR09lTjH304,Dhiffushi,Dhiffushi,Maldives,Maldivas,4.44212865,73.71406950283357,POINT (73.71406950283357 4.44212865),60319.0
5,436,215,1697.0,,,,ChIJ5eITClo0azsRJbBm32M4Q1Y,Manadhoo,Manadhoo,Maldives,Maldivas,5.7665051,73.41119376304886,POINT (73.41119376304886 5.7665051),60321.0
6,437,215,1698.0,,,,ChIJM3ecjFOEPzsR3LO-UexawJw,Huraa,Huraa,Maldives,Maldivas,4.3337710000000005,73.60197749346682,POINT (73.60197749346682 4.3337710000000005),60319.0
7,438,215,1697.0,,,,ChIJM2V-Vsa_ajsRtutlbzVlNEM,Maalhos,Maalhos,Maldives,Maldivas,5.134780599999999,73.10780703857506,POINT (73.10780703857506 5.134780599999999),60322.0
8,439,215,1699.0,,,,ChIJA6C_fPS3RzsRVUmmrB6ugxA,Kudahuvadhoo,Kudahuvadhoo,Maldives,Maldivas,2.6704688,72.89060791131976,POINT (72.89060791131976 2.6704688),300201.0
9,440,215,1698.0,,,,ChIJ59DMnxqEPzsRUSZr3gE2TOc,Himmafushi,Himmafushi,Maldives,Maldivas,4.3085207,73.57141546823254,POINT (73.57141546823254 4.3085207),60319.0
10,441,215,1698.0,,,,ChIJdWx-gC9_QDsR79BeSt2WPPk,Baros,Baros,Maldives,Maldivas,4.284732399999999,73.42723848863355,POINT (73.42723848863355 4.284732399999999),60319.0
11,442,215,1698.0,,,,ChIJqeG3L10pRzsRW4_uBKQM32w,Fenfushi,Fenfushi,Maldives,Maldivas,3.48923,72.78412921841075,POINT (72.78412921841075 3.48923),60320.0
12,443,215,1698.0,,,,ChIJA0NJIdbXQDsR1nosbw0zcLM,Mandhoo,Mandhoo,Maldives,Maldivas,3.6980743499999997,72.70971889613475,POINT (72.70971889613475 3.6980743499999997),60320.0
13,444,215,1698.0,,,,ChIJzT4LcEIyRzsRa0jfS3k2MUQ,Dhigurah,Dhigurah,Maldives,Maldivas,3.5253477,72.92297528301418,POINT (72.92297528301418 3.5253477),60320.0
14,445,215,1699.0,,,,ChIJb2Hiwh25RzsRoUYooLcELCo,Maaenboodhoo,Maaenboodhoo,Maldives,Maldivas,2.6956596,72.96450361914336,POINT (72.96450361914336 2.6956596),300201.0
15,446,215,1699.0,,,,ChIJXUaoYvgVRzsRPS3MTwD60CU,Feeali,Feeali,Maldives,Maldivas,3.2703179,73.0022072,POINT (73.0022072 3.2703179),300202.0
16,447,215,1698.0,,,,ChIJ_TxSahQuRzsRbl-ywwmI9bc,Dhidhdhoo,Dhidhdhoo,Maldives,Maldivas,6.889046,73.1133538,POINT (73.1133538 6.889046),60320.0
17,448,215,1698.0,,,,ChIJuVxifzJiPzsRlUX6vpEJHI8,Gulhi,Gulhi,Maldives,Maldivas,3.9909761,73.50923871557185,POINT (73.50923871557185 3.9909761),60319.0
18,449,215,1697.0,,,,ChIJpzzgVW2QajsRbLYi-wKvxZI,Hithaadhoo,Hithaadhoo,Maldives,Maldivas,5.007509600000001,72.92314423274084,POINT (72.92314423274084 5.007509600000001),60322.0
19,450,215,1697.0,,,,ChIJy5i-Cn02azsRnXRs0xLcGpQ,Magoodhoo,Magoodhoo,Maldives,Maldivas,3.078485,72.96415705554156,POINT (72.96415705554156 3.078485),60321.0
20,451,215,1697.0,,,,ChIJcfiRxD3oajsREny3LCk_tNU,Kudarikilu,Kudarikilu,Maldives,Maldivas,5.3002769,73.07125945618829,POINT (73.07125945618829 5.3002769),60322.0
21,452,215,1701.0,,,,ChIJobte2SJ4SjsR3jKzcj4vRtc,Maamendhoo,Maamendhoo,Maldives,Maldivas,0.71333585,73.43960058827733,POINT (73.43960058827733 0.71333585),10195.0
22,453,215,1698.0,,,,ChIJnXfResVXQDsR6pjfekC35Ak,Ukulhas,Ukulhas,Maldives,Maldivas,4.214889100000001,72.86447419245567,POINT (72.86447419245567 4.214889100000001),300031.0
23,454,105,820.0,,,,ChIJqRZ64SdObG0RsOGiQ2HvAAU,Matamata,Matamata,New Zealand,Nueva Zelanda,-37.8095635,175.7732759,POINT (175.7732759 -37.8095635),300075.0
24,455,105,825.0,,,,ChIJdfF_PL8L1qkRoI55hIbvAAU,Milford Sound,Milford Sound,New Zealand,Nueva Zelanda,-44.67184,167.9254592,POINT (167.9254592 -44.67184),2422.0
25,456,105,823.0,,,,ChIJ33uUfgqqK20R8OV5hIbvAAU,Tekapo,Tekapo,New Zealand,Nueva Zelanda,-43.89344815,170.52402115790798,POINT (170.52402115790798 -43.89344815),2421.0
26,457,105,824.0,,,,ChIJM5BXEw9b1WwR8IZ5hIbvAAU,Makarora,Makarora,New Zealand,Nueva Zelanda,-44.301577,169.1975334,POINT (169.1975334 -44.301577),2412.0
27,458,105,825.0,,,,ChIJd73ufdgJ1KkRoId5hIbvAAU,Manapouri,Manapouri,New Zealand,Nueva Zelanda,-45.5651472,167.6133964,POINT (167.6133964 -45.5651472),2422.0
28,459,105,825.0,,,,ChIJa15mlSBt1KkRULR5hIbvAAU,Te Anau,Te Anau,New Zealand,Nueva Zelanda,-45.41449,167.717489,POINT (167.717489 -45.41449),2422.0
29,460,105,821.0,,,,ChIJ92PjBFChQG0RcPWiQ2HvAAU,Paraparaumu,Paraparaumu,New Zealand,Nueva Zelanda,-40.9144636,175.0061963,POINT (175.0061963 -40.9144636),10196.0
30,461,105,824.0,,,,ChIJxebUEXpE1akRYHB5hIbvAAU,Glendhu Bay,Glendhu Bay,New Zealand,Nueva Zelanda,-44.673937,169.0150554,POINT (169.0150554 -44.673937),2412.0
31,462,140,1256.0,,,,ChIJEwhk9AVjNhQRRtfpWDdzK50,Gharb Soheil,Gharb Soheil,Egypt,Egipto,0.0,0.0,POINT (0 0),90045.0
32,463,140,1252.0,,,,ChIJ88ihrRaaUxQRmWCKXgWzbOU,El Tor,El Tor,Egypt,Egipto,28.2395324,33.6134707,POINT (33.6134707 28.2395324),90037.0
33,464,140,1255.0,,,,ChIJVwJxF-49SRQRFMvAMmB0c0g,Al Qarna Desert,Desierto de Al Qarna,Egypt,Egipto,0.0,0.0,POINT (0 0),90044.0
34,465,140,1249.0,,,,ChIJzSU_5n4OWRQRplUURINzxQU,Al Giza Desert,Desierto de Giza,Egypt,Egipto,0.0,0.0,POINT (0 0),90023.0
35,466,140,1254.0,,,,ChIJb0nStC62ThQRAapwtr1A8lA,Quena,Quena,Egypt,Egipto,26.01055795,33.12992108817383,POINT (33.12992108817383 26.01055795),90042.0
36,467,208,1461.0,,,,ChIJsbYaAjBpARURueCjw3tpOuQ,Wadi Musa,Wadi Musa,Jordan,Jordania,30.3216568,35.4800889,POINT (35.4800889 30.3216568),60047.0
